Sample Name,Cpd,CAS,Name,Hits,Abund,Mining Algorithm,Area,Base Peak,Mass,Avg Mass,Score,m/z,m/z (prod.),RT,Start,End,Width,"Diff (Tgt, mDa)","Diff (Tgt, ppm)",Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),RT (Tgt),RT Diff (Tgt),Sample Type,Formula,Height,Ions,Polarity,Z Count,Max Z,Min Z,Label,File,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
MeOH Blank,1,,Diethyl Phthalate,1,17703,Find by Formula,47062,112.0505,222.0876,,66.32,223.0953,,7.722,7.689,7.788,0.104,-1.61,-7.23,66.32,low score,Warning,2,222.0892,,,Sample,C12 H14 O4,13460,2,Positive,1,1,1,Cpd 1: Diethyl Phthalate; C12 H14 O4; 7.722,MeOH_Blank_200129-0004.d,Instrument 1,P2-A1,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
MeOH Blank,2,,Nitrobenzene,1,733950,Find by Formula,428854,112.0504,123.0320,,87.41,124.0393,,4.241,4.184,4.340,0.109,0.00,0.03,87.41,,Pass,0,123.0320,,,Sample,C6 H5 N O2,83214,3,Positive,1,1,1,Cpd 2: Nitrobenzene; C6 H5 N O2; 4.241,MeOH_Blank_200129-0004.d,Instrument 1,P2-A1,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
MeOH Blank,1,,Nitrobenzene,1,684222,Find by Formula,96200108,112.0504,123.0320,,87.38,124.0392,,9.276,8.416,12.552,2.563,-0.05,-0.43,87.38,,Pass,0,123.0320,,,Sample,C6 H5 N O2,562250,3,Positive,1,1,1,Cpd 1: Nitrobenzene; C6 H5 N O2; 9.276,MeOH_Blank_200129-0006.d,Instrument 1,P2-A1,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
MeOH Blank,1,,Ethyl Centralite,1,729644,Find by Formula,351450332,121.0509,268.1574,,98.87,269.1647,,11.216,10.563,13.374,0.876,-0.13,-0.50,98.87,,Pass,0,268.1576,,,Sample,C17 H20 N2 O,5415770,3,Positive,1,1,1,Cpd 1: Ethyl Centralite; C17 H20 N2 O; 11.216,MeOH_Blank_200129-0008.d,Instrument 1,P2-A1,Dominic Davis-Foster,Benito Gunshot Residue Positive.m,QualMethod.m,Success
MeOH Blank,2,,Diethyl Phthalate,1,25283,Find by Formula,77357,112.0505,222.0873,,62.77,223.0951,,1.062,0.988,1.104,0.370,-1.95,-8.76,62.77,low score,Warning,2,222.0892,,,Sample,C12 H14 O4,19778,2,Positive,1,1,1,Cpd 2: Diethyl Phthalate; C12 H14 O4; 1.062,MeOH_Blank_200129-0008.d,Instrument 1,P2-A1,Dominic Davis-Foster,Benito Gunshot Residue Positive.m,QualMethod.m,Success
MeOH Blank,3,,Nitrobenzene,1,461983,Find by Formula,8407045,679.5147,123.0321,,87.87,124.0393,,9.066,8.765,9.987,1.059,0.03,0.23,87.87,,Pass,0,123.0320,,,Sample,C6 H5 N O2,196468,3,Positive,1,1,1,Cpd 3: Nitrobenzene; C6 H5 N O2; 9.066,MeOH_Blank_200129-0008.d,Instrument 1,P2-A1,Dominic Davis-Foster,Benito Gunshot Residue Positive.m,QualMethod.m,Success
Propellant Standard 0.1ug/mL (1),1,,HMX,1,1136,Find by Formula,243878,112.0504,296.0455,,77.17,314.0787,,0.791,0.477,1.337,1.218,-1.02,-3.46,77.17,No H adduct,Warning,2,296.0465,,,Sample,C4 H8 N8 O8,7160,3,Positive,1,1,1,Cpd 1: HMX; C4 H8 N8 O8; 0.791,Propellant_Std_0.1ug_1_200129-0002.d,Instrument 1,P2-A2,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 0.1ug/mL (1),2,,Nitrobenzene,1,725640,Find by Formula,24042790,112.0506,123.0320,,99.35,124.0392,,3.875,1.861,4.113,1.088,-0.03,-0.24,99.35,,Pass,0,123.0320,,,Sample,C6 H5 N O2,283048,4,Positive,1,1,1,Cpd 2: Nitrobenzene; C6 H5 N O2; 3.875,Propellant_Std_0.1ug_1_200129-0002.d,Instrument 1,P2-A2,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 0.1ug/mL (2),1,,HMX,1,2126,Find by Formula,83518,453.3443,296.0453,,57.59,314.0780,,14.848,14.451,14.881,1.770,-1.16,-3.92,57.59,low score; No H adduct,Warning,2,296.0465,,,Sample,C4 H8 N8 O8,5050,4,Positive,1,1,1,Cpd 1: HMX; C4 H8 N8 O8; 14.848,Propellant_Std_0.1ug_2_200129-0003.d,Instrument 1,P2-A2,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 0.1ug/mL (2),2,,Diethyl Phthalate,1,17114,Find by Formula,68927,112.0505,222.0874,,64.40,223.0952,,7.737,7.646,7.803,0.225,-1.83,-8.25,64.40,low score,Warning,2,222.0892,,,Sample,C12 H14 O4,12367,2,Positive,1,1,1,Cpd 2: Diethyl Phthalate; C12 H14 O4; 7.737,Propellant_Std_0.1ug_2_200129-0003.d,Instrument 1,P2-A2,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 0.1ug/mL (2),3,,Nitrobenzene,1,836886,Find by Formula,3409889,112.0505,123.0320,,99.02,124.0392,,7.365,7.357,7.820,0.497,-0.05,-0.42,99.02,,Pass,0,123.0320,,,Sample,C6 H5 N O2,50794,4,Positive,1,1,1,Cpd 3: Nitrobenzene; C6 H5 N O2; 7.365,Propellant_Std_0.1ug_2_200129-0003.d,Instrument 1,P2-A2,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 1ug/mL (1),1,,Diethyl Phthalate,1,19591,Find by Formula,230194,112.0505,222.0874,,63.56,223.0952,,5.593,5.262,5.659,0.434,-1.83,-8.22,63.56,low score,Warning,2,222.0892,,,Sample,C12 H14 O4,16039,2,Positive,1,1,1,Cpd 1: Diethyl Phthalate; C12 H14 O4; 5.593,Propellant_Std_1ug_1_200129-0005.d,Instrument 1,P2-A3,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 1ug/mL (1),2,,Nitrobenzene,1,867856,Find by Formula,496070,112.0505,123.0320,,87.34,124.0392,,2.716,2.583,2.749,0.057,-0.06,-0.49,87.34,,Pass,0,123.0320,,,Sample,C6 H5 N O2,84705,3,Positive,1,1,1,Cpd 2: Nitrobenzene; C6 H5 N O2; 2.716,Propellant_Std_1ug_1_200129-0005.d,Instrument 1,P2-A3,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 1ug/mL (2),1,,Diethyl Phthalate,1,4115,Find by Formula,10580,121.0509,222.0881,,74.12,245.0774,,0.433,0.424,0.449,0.033,-1.08,-4.88,74.12,low score; No H adduct,Warning,2,222.0892,,,Sample,C12 H14 O4,15745,2,Positive,1,1,1,Cpd 1: Diethyl Phthalate; C12 H14 O4; 0.433,Propellant_Std_1ug_2_200129-0007.d,Instrument 1,P2-A3,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
Propellant Standard 1ug/mL (2),2,,Nitrobenzene,1,676030,Find by Formula,96418467,112.0504,123.0320,,99.23,124.0392,,9.454,8.395,12.536,2.604,-0.05,-0.38,99.23,,Pass,0,123.0320,,,Sample,C6 H5 N O2,572011,4,Positive,1,1,1,Cpd 2: Nitrobenzene; C6 H5 N O2; 9.454,Propellant_Std_1ug_2_200129-0007.d,Instrument 1,P2-A3,Dominic Davis-Foster,Benito Gunshot Residue Positive low flow.m,QualMethod.m,Success
